"id","y","x1","x2","x3"
"1",1,0.59157391730696,0.784170879094338,0
"1",0,-0.720717531628907,2.29961936115445,0
"1",1,-0.769119956530631,0.156702987375728,0
"1",1,-1.12092947494239,0.0467335275180007,1
"1",0,-0.522044536657631,0.0965858340824363,0
"1",1,1.9368768138811,0.0697662309003006,1
"1",1,-1.38319079671055,-1.84847277533767,0
"1",1,-1.63582400046289,-1.67112705864224,1
"1",1,-1.43237236887217,-0.0775389667912034,0
"1",1,0.760028406046331,-0.581067380566498,1
"1",1,0.477025933563709,0.0547365250574253,1
"1",1,1.56557646859437,-2.11120837326053,1
"1",1,0.691996370442212,-1.49869825452676,1
"1",0,0.948310951702297,-1.10148343893874,1
"1",0,0.0845429031178355,0.986058221060247,1
"1",0,0.639353798702359,-1.09849000709012,1
"1",1,1.28722184058279,-0.799513953576531,1
"1",1,1.14512620680034,0.0798738186740527,0
"1",1,1.9192876694724,-0.322746361825109,1
"1",1,-0.242273855023086,0.146417178667962,1
"1",0,-0.753191191703081,2.30506198204569,0
"1",1,-0.362100189551711,-1.12460367125824,0
"1",0,-1.95813155267388,-0.305469639909805,0
"1",0,-1.26460190396756,-0.516759449743733,0
"1",1,1.37091727554798,1.51239542683245,1
"1",0,-1.07535287179053,-0.769484922890278,0
"1",0,-1.04360017739236,-0.0820869037757183,1
"1",0,-1.69323533866554,0.787133614322708,0
"1",0,-1.01710528787225,-1.0585905359484,0
"1",1,0.928540822118521,1.65517581574201,0
"1",1,1.38981266040355,0.675762415474246,1
"1",1,-0.00989093165844679,-1.07420660953035,1
"1",1,-0.448363880626857,0.454577809057738,1
"1",0,-1.01420402340591,-0.213307143233068,0
"1",0,-1.55561415478587,0.313228771994335,1
"1",0,-0.440022259019315,-0.0899751970156634,0
"1",1,0.287741255946457,1.07051603677834,1
"1",1,-1.13242894876748,-1.35110038570333,1
"1",1,-0.220927991904318,-0.522616697195916,0
"1",1,-1.12803732510656,-0.249190677755399,0
"1",1,0.00919825304299593,-0.995798724851333,0
"1",1,-0.584381712600589,-1.03995504376619,1
"1",1,0.59994063526392,-0.0179802405766626,1
"1",1,-0.501144173555076,-0.132175132856735,0
"1",1,-0.578218476846814,-2.54934277475043,1
"1",1,0.134751781821251,1.04057345571938,0
"1",1,0.961337441578507,0.24972573598519,0
"1",1,-1.11558824870735,2.41620737314833,0
"1",0,-0.3490155255422,0.685198238051097,0
"1",1,-0.937253252603114,-0.446959308961992,1
"1",1,0.519892213866115,2.7973911469581,1
"1",0,-1.26468603685498,2.83222602391551,1
"1",1,1.45457644574344,-1.21871181629018,1
"1",1,0.98627201654017,0.469031955955424,1
"1",1,0.673138598911464,-0.21124691863215,0
"1",1,0.472071493044496,0.187051146554012,1
"1",1,-0.511047759093344,0.227542728568814,1
"1",1,0.119342743419111,-1.26190046286905,1
"1",1,1.49872937146574,0.285589580242562,1
"1",1,0.327000399120152,1.7492473631418,1
"2",1,1.35907105915248,-0.164090004134803,1
"2",0,-0.750207340344787,-0.162926710698454,1
"2",1,0.833161288872361,1.39857200633747,1
"2",1,-0.939928775653243,0.898396240682948,1
"2",1,0.377372776158154,-1.64849481838129,0
"2",1,-0.0748407980427146,0.228556973262187,0
"2",0,-0.93986907415092,1.65354723467773,1
"2",0,0.258361739106476,1.41527634991914,1
"2",1,1.65275289211422,0.41995160381423,1
"2",1,1.6074975579977,0.721220807112894,1
"2",0,-0.903333513997495,-1.19693521218868,0
"2",0,-0.714068974368274,0.300131566881373,0
"2",1,1.94256353750825,-0.954448935187822,0
"2",0,0.479973240755498,-0.458018068096944,0
"2",1,1.7492563566193,0.935603683779603,0
"2",1,-0.133869190700352,-1.13689311169114,0
"2",1,-0.372669626958668,0.266918250873058,1
"2",1,0.636921296827495,0.428332039471543,0
"2",1,-1.39061353262514,0.0549119698396297,0
"2",0,0.291468232870102,1.82218882183542,0
"2",1,-1.04509589262307,-1.02234732857525,1
"2",1,1.84943574573845,0.6061302614356,0
"2",1,0.405462903901935,-0.0889305674506674,0
"2",1,0.0601189089938998,-0.260832243833924,0
"2",1,-0.389706631191075,0.464091233852381,0
"2",1,1.52098616492003,-1.02040059068393,1
"2",1,-0.543632540851831,-1.31345091651841,1
"2",1,-0.847042877227068,-0.494480875483423,1
"2",0,-1.3174190595746,1.75175714975545,1
"2",1,-1.31131301447749,0.0557647746125201,1
"2",0,-0.0718295779079199,0.331434398227886,0
"2",1,-0.988140285946429,-0.18984663767754,1
"2",0,-1.1349808415398,0.470492731953825,0
"2",1,0.697505552321672,-0.951679543017146,0
"2",0,-1.80934549029917,1.15791046656864,1
"2",1,0.803412349894643,0.584705260241351,1
"2",1,-0.592445446178317,-0.806452822691705,0
"2",1,-0.364224008284509,0.0545532458119923,1
"2",1,1.283805295825,0.716331619499123,1
"2",1,1.67542939260602,0.557730982054603,1
"2",0,-0.869886679574847,1.48193401587688,0
"2",1,1.84441917482764,-0.61298775489485,0
"2",0,0.9135777130723,1.11613661549039,0
"2",0,0.745500328019261,1.03654800994122,0
"2",0,-1.78862422890961,-0.162483131902855,1
"2",0,-0.41911946143955,-0.975926692821885,1
"2",0,-0.0886184806004167,-1.08914519088452,1
"2",1,0.241013054735959,0.457786957944971,0
"2",1,0.793046379461884,-0.0711267337208945,1
"2",1,1.6627341536805,1.77910266685145,0
"2",1,0.473404909484088,0.535137960496205,0
"2",1,-0.286313964985311,-0.371944875163495,1
"2",1,0.168321468867362,-1.02554224849711,0
"2",0,-1.76608604565263,-0.582401674605252,0
"2",0,-0.956572571769357,0.342888392897331,0
"2",1,-0.411392186768353,-0.450934647056651,0
"2",0,-1.20902105327696,0.51423012023069,0
"2",1,1.32771025132388,-0.334338052169782,1
"2",0,-1.38845110870898,-0.105559908794475,1
"2",1,1.21367416810244,-0.730509672807828,0
"3",0,0.187304626218975,1.9050435849087,0
"3",1,0.649270568042994,0.332621731470394,0
"3",0,-1.31320602446795,0.230633640499451,0
"3",1,0.532221439294517,-1.69186241488407,1
"3",0,-0.75252101290971,0.659791899549327,0
"3",1,0.89821738563478,-1.02362358887971,1
"3",0,-0.404240701347589,-0.891521574354298,0
"3",1,1.87742564454675,0.918341171021649,0
"3",0,1.86959348246455,-0.45270064650823,1
"3",0,0.906810156069696,-1.74837228000318,0
"3",0,-0.971133014187217,1.76990410988936,1
"3",0,-1.11284826137125,-2.37740692539252,1
"3",0,0.372182606719434,0.572811529859585,0
"3",1,-0.929914271458983,1.01724924908461,1
"3",0,0.124281595461071,-0.630967866660535,0
"3",0,1.14116668514907,0.444287051411554,0
"3",0,-1.32775675784796,0.439130388388555,1
"3",0,-0.382403275929391,1.04062315291451,0
"3",0,-0.113694889470935,0.484099387952522,1
"3",0,1.47242722753435,-0.244883779092525,0
"3",0,1.7028318233788,0.915992057940211,0
"3",1,1.52791023720056,0.800622356509766,0
"3",1,0.696747370064259,-0.936569034135793,0
"3",1,1.8006679173559,-1.40078743399573,0
"3",0,0.0657795770093799,0.160277539993178,0
"3",1,0.306076085194945,-0.273962374775183,0
"3",0,-0.654675176367164,-0.985539112562296,0
"3",1,-0.610701474361122,0.0839306795150329,0
"3",0,-1.91990279778838,-1.31999652648691,0
"3",0,0.0112521825358272,0.161226351326199,1
"3",0,1.48417365457863,-0.62492838754192,0
"3",0,-1.97479686420411,0.957164274192481,0
"3",0,-1.71177150402218,2.42448914116153,1
"3",0,-1.34315510001034,-0.915979243686792,0
"3",0,1.08133629709482,1.05766417094298,1
"3",1,0.940737223252654,0.825149727768283,1
"3",1,1.88750254269689,-0.0701942243053587,1
"3",0,-0.134110492654145,-0.453646374057015,1
"3",0,-1.70246194675565,1.57530770683748,1
"3",1,0.595272497273982,-2.00545781823625,0
"3",0,1.03437267802656,-0.643194791593663,0
"3",1,-1.45157567597926,-1.43684344365778,0
"3",0,-0.413661621510983,1.39531343894608,0
"3",0,-1.10005868319422,-0.190703432644857,0
"3",0,-1.76816575787961,-0.524671199469671,1
"3",0,-0.416429246775806,3.18404447406633,0
"3",0,-1.74028680007905,-0.0500372678876282,0
"3",1,-1.09645426832139,-0.443749311866524,0
"3",0,-1.78148356359452,0.299865250136145,1
"3",1,0.68112815823406,-1.56842462075497,1
"3",0,-0.809032869525254,0.490302642672068,1
"3",0,-1.59711367078125,-0.0961632010799668,1
"3",0,-1.71238361112773,0.468525122530146,1
"3",1,1.52176227513701,-0.982370635937854,1
"3",1,1.01698960829526,-1.02298384214794,0
"3",1,1.26642355043441,-0.693414663276185,0
"3",0,1.92856149468571,-0.767989573092782,0
"3",0,-1.58560142014176,1.29904996668359,0
"3",0,-1.60383268259466,1.57914556180809,0
"3",0,1.19532644469291,-0.156891953039067,0
